tweet_id,content,sentiment,Detected Emotion
1751467857,"Watching water boy  about to grub on some carnisada. Yum,Yum!!",happiness,neutral
1958075811,Off to work now apparently sun shining not a valid excuse to stay home,sadness,neutral
1694929615,thanks @josephadamx3,neutral,happiness
1753807128,happy mother's day!!!     gr8 day,love,love
1964577912,"im sick,youre sick. imy",sadness,worry
1960129867,@mikeavila ack! I just read about your show  that's horrible!!! No accounting for taste.,anger,neutral
1965387005,Laying in bed til workkk... Oh the life. Definitely pinched a nerve.,worry,worry
1752591098,@elm8 my sentiments exactly,neutral,worry
1752798915,@ggenung gables apartments has corporate and their nice.,neutral,neutral
1966269898,@LovelyAaris That's not fair! I'm hungry as hell,enthusiasm,worry
1960585833,Weather sucks!!... It's raining again!!,hate,sadness
1753820382,@Reemski Might be a while before I get around to it. Not sure if I will make it flat out in HTML or through WordPress. .. Fun fun fun,happiness,neutral
1962976641,@chacesmithphoto will do! I may just have to keep it on my shelf with the rest of my old cameras,neutral,worry
1957042862,"lyin in bed, up faaaaar too early",neutral,neutral
1694110242,"Home, good night world",neutral,happiness
1961740911,Weekend is getting close. Too bad I'll be stuck up north  Hopefully I'll be able to get out next weekend for some real life fun.,sadness,worry
1753694445,"Good night all... Just set this twitter thing up. I'm very new at this, but I expect it to come in handy.",worry,neutral
1960623426,at a auto shop getting m suv fix ugh more $   http://twitpic.com/66of2,love,worry
1965920475,@natsolovelyx3: I knowww yur mother is being a bitch and she doesn't want to take me to the movies  bitch,sadness,hate
1961524501,"Going home  but when i get home , BLACK BERRY ! WOO HOO  . . . and get to see presten ! &lt;3",worry,worry
1964743022,Coco still out,neutral,neutral
1751784712,@emma_daarling haha yah it's walking distance from my house  Mission Tiki Drive-In haha every summer we go like every weekend,fun,happiness
1964708377,@Nairtseuqe so my son is not the only one!  that's really nice to know.  he really is good at being three. and dh will be late today,happiness,worry
1695053946,putting up a half naked dougie poster  i love sugar's ladmag,love,love
1753311852,@kgopal Ah! Thank you!,relief,happiness
1960754647,missing ontario..,sadness,sadness
1961925614,@neeshababyyy they won't  guys are retarded!,sadness,worry
1752414248,Congratulation's to phil packer on completing the london marathon  x a shining example to us all x,enthusiasm,neutral
1962575436,comes home in two days,neutral,neutral
1694238022,Rachmaninoff makes me a happy panda.,happiness,happiness
1966295263,Little kids annoy the hell outa me by being all active and shouting and attacking me Etc.,worry,neutral
1753851954,"Early bird gets the worm.  And in my case, birder gets to witness the carnage.",enthusiasm,neutral
1960945895,Back to the salt mine for my one day work week. So much to do.,worry,neutral
1751070308,@dorkchops WOOHOOO very cool see I knew u would get to see her,surprise,happiness
1961760301,"Finally got to wash my hair! I feel much better now, but I gotta dry it ... Effffffort.",relief,worry
1957347056,iï¿½m ill.. bueeee..,neutral,neutral
1753790877,"@sandy195850 we have two small dogs, good to hear that Center Parcs wd take them. Cruising to New York on the Queen Mary 2, real treat",worry,neutral
1961081257,what am I going to do without my @brandinmusic?!  SKYPE! haha,sadness,worry
1966311359,mannnn...  why aint my music working,sadness,neutral
1753516272,is back at home...had a great day  http://plurk.com/p/svkc8,happiness,happiness
1694976241,@iantalbot  Who was it that said Vive le difference to me only the other day? ;-),empty,neutral
1752590796,@jtimberlake DAMN YOU KILLED IT ON SNL...THAT WAS GOOD STUFF I WAS CRYING W/LAUGHTER @jimmyfallon broke you i love it,sadness,worry
1960428582,@DonnieWahlberg I'm not feeling very inspired today...I was suppose to be @ the B'ham concert tonight!,sadness,worry
1694953100,"gooooooodmorning world(: god bless, and have a great day!",worry,happiness
1961767865,"@tommcfly I really hope you see my tweets. Sent you so much, I swear. Do a tour in the Philippines, please?  *prays*",fun,worry
1957249452,"@kesoleil Oh man, Did Yogg today. Worse than last week.",sadness,worry
1695249070,@purplelace424 ya mine too but for very different reason,worry,neutral
1752824207,"@peebilicious and @emnguyens: Aww, thank you!  I love you girls&lt;333333",love,love
1752125411,@phinnia *hugs hugs hugs* I'm glad you're feeling better.,love,relief
1753500668,@CORiNALYNN I had so much fun with my bffs and iyla!!  love you!!!,love,love
1694550421,@DHughesy no your just experiencing the joys of parenthood,neutral,love
1966290774,@katevoegele I wish you weren't going to a 19+ venue in Vancouver,worry,happiness
1694258746,"Going to have one last cig, then head to bed. Night Tweeters.",neutral,worry
1753870862,And I am off to my sister's to partyyyy!,happiness,worry
1962483516,"Im feeling so nostalgic. Im sad. But happy. I don't now how to feel. It's over, but not at the same time. It just feels over.  i love you.",sadness,worry
1958090725,Rod stewart's new song,neutral,neutral
1751394218,@jaystokes4 lol oh ok..well n that case..thank u,surprise,happiness
1694880994,"@Lurkine Would you travel to the UK for one?  The big US meets sound great, I'd love to go to one of those, so many furs &amp; so much art",fun,neutral
1965291661,i think i just good stood up...,sadness,worry
1961685750,i need a jb but i dread the fact that it will have to be retail this summer,sadness,worry
1694331249,@clumsy_steph yeah school sucks totally. yea you can be so grateful that you got a better place  man i cant tell you how excited i am hul,happiness,worry
1963373647,So Chicago is pretty much sold out of tshirts now,sadness,neutral
1962562033,Why doesn't Twitter extend the number limit a littttttle bit? Until 160 atleast?,surprise,neutral
1753095481,@WollemiPine Or nudge the partner! Good birthday/ christmas/ I just want to buy you something gift!,love,neutral
1753756896,@courtpet hmmm no but I am member of knitterati.com.au what is ravelry offer?,neutral,worry
1752533510,@em1234 hahhaha indeed  kinda like the spoon... hahaha,happiness,worry
1752535935,"Such a good little Saturday. Didn't include Bed Bath and Beyond, but Borders was on the list. Can't wait for tomorrow. Good day planned",relief,neutral
1751716136,@christinerose Congratulations on winning the Indie Award,love,happiness
1695546573,@pativalen im going to have to  i hardly ever travel!,worry,worry
1694977596,@AllisonNazarian oof. perhaps it's time to start a #moronmonday shout-out meme,neutral,neutral
1694127829,wow heather,surprise,happiness
1960258523,@Caius the gloss screen on my macbook would probably rule me out,worry,neutral
1960674778,@MarceloN rlly dead?  Descanse em paz... #luto #sad #RIP,worry,neutral
1965456223,@ShesElectric_ was yeah... work in 7 hrs  how you,neutral,neutral
1753159224,Having first beer in over 8 days what has happened to me and Im only having it cause Miss 8 wanted to get me one for mothers day.,neutral,worry
1957501496,wishes wag na sana ma reject thesis proposal ko nadedepress na ko eh (goodluck) (annoyed)  http://plurk.com/p/wy27u,neutral,neutral
1694880615,@createtomorrow good morning! Got to be afternoon in Germany,worry,happiness
1753772523,"@Sarcasmoo ... Waited for the band before the Singapore show, met Chris M and got tickets... Nothing you don't know!",neutral,neutral
1966035380,I can't find Tom Price on the tweeterwall,neutral,neutral
1964891929,@xplode hahaha wow thanks bud :p but my plan is to pretend its a costume... I wish it were cold so i could wear a sweatshirt over this,relief,neutral
1752942495,is going to bed soon. happy mothers day to all the mothers  &lt;333 ryan less than 3 weeks :],love,neutral
1963301324,"Whoo, BGT!! I really must multi-task and do my Art work at the same time though, back at College on Monday!!",worry,neutral
1695476797,@Poynter_sex it was indeed  made my life!,surprise,happiness
1961289110,finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight,happiness,neutral
1961516915,I saw the sun..... but then I blink and it was gone,worry,worry
1695475775,@CobrokeNation Good Morning,love,happiness
1962220084,new neighbors are moving in.... off to give my brazil presentation that i shouldve given on wed!!! but some people went overtime,empty,neutral
1965831301,@gregorybayne I'm so sad I wish I was going to,worry,sadness
1964595078,Work is an evil whore. That doesn't let me check my text messages,worry,neutral
1960460076,That damn money sign. Ugh.,neutral,worry
1753534585,@ANGiExcoco3 hay wats ur AIM? we should chat,worry,neutral
1753820084,"hopping in the shower,  @ricandhislife you can help me tidy my room  its a shit hole, mums fucking friends",hate,neutral
1965814211,@mr_craig Tried to follow one of your #FF recommendations but &quot;have been blocked from following by request of the user&quot;,neutral,neutral
1753665900,...and a big bag to take up as well as a rain coat. This is the bad part about having to places to live  Twitter Later  xxx,worry,neutral
1963874089,"@selenagomez Hey selena, i'm your brazilian fan, and i love you so much. you're my inspiration, please, reply me",love,love
1695282010,The sun is shining  Have a great day,happiness,happiness
1957254388,@anant25121986 it is so unfair that all the good rock shows happen only in B'lore and Pune,sadness,worry
1694309720,"@dr_aureole Oh my gosh, so cute!!!",love,worry
1957070273,@MandyAlwaysKnws nope.  they are all sleeping cuz they live on the east coast.,surprise,neutral
1964224876,"Changing to work,.",neutral,neutral
1752020034,@NeishaNay im gone miss ya'll Lol.don laugh@me im serious.its bittersweet. lookin forward 2goin home but cant wait till nx semester!,worry,worry
1964536867,@xheiligsein We decided I'd probably forget I had it in my pocket and sit on it by accident,neutral,worry
1753757785,@TMJP actually i would prefer you not check me out .....,worry,neutral
1753567424,I WANT RED CRUISERS!!  i don't like the other ones. LMFAO!,fun,worry
1752987171,@bbheaven,neutral,neutral
1694770960,@Falcon1991 Link !,neutral,neutral
1961897264,"Ugh, I'm definitely going to be sick. It's coming and it's going to suck.",worry,worry
1694952328,@walkaboutgroup Have fun guys! We're about 55 days behind you,happiness,happiness
1750999653,"@animesnob yeah i checked it, pretty nice site",worry,neutral
1753599449,"@jakeyboy26 cool, i'm glad you had a good time.  x",surprise,happiness
1753727565,is wishing all of the mother's out there a very Happy Mother's Day!! Love ya!,love,love
1956984894,I miss Voobys!,neutral,sadness
1962147085,@Mike_WSt the wheater here in Austria should be bad for the whole weekend. Sorry!,worry,worry
1961431798,Seriously. I dont like girls.,neutral,worry
1964369771,@julezykins must be kidding. No boys (definately)(I hope anyway o_O) and no girls (probably) honest I must be proper ugly no-one likes me,sadness,worry
1694456542,Going to bed. Talk to ya later!  goodnight birdies LOL,love,neutral
1960165822,i never get any followfridays,sadness,worry
1694403147,@BigHugClub that gets around the problem I had of doing it all myself  good idea.,sadness,worry
1963519712,my sunburn is starting to peel,empty,worry
1961213849,Just found out my Abuelo in Aguadilla is not doing well,worry,neutral
1963325146,there's no point in bein on here if no one else in on,worry,neutral
1753483523,At Twin Peaks. High  Yay!,neutral,happiness
1962840471,u ever have a friend that u just wonder why are we friends? i know what you get from me but i'm questioning what i'm getting from u.,sadness,worry
1957130797,"@askegg I'm sorry, Andrew. I wish there was something I could do...",sadness,worry
1964651648,@irishjonasfan lol now your making me feel bad for not coming on  lol,sadness,worry
1964399113,@jen_dang my phone is still broken.  just come over whenever.,neutral,worry
1962201280,Lunch isn't until 1:00 but I'm already so hungry.,worry,neutral
1753073294,See FTSK tonight in Grand Rapids,worry,fun
1753096721,Drivin home and listenin to 50! fucking lightweights! left me stag! bullshit!  love you though  especially you toesha  haha HA!,happiness,love
1960383540,@danielrhodes I worked on the precursor to bing at msft. They canned our project,worry,neutral
1961923851,Why can't I make a phone call! I hate this anxiety crap. Someone cure me,worry,worry
1962559728,"@katschio  I was completely enraptured by your fascinating updates on your testing! What will I do now?! Oh, wait--Yeah. Work. Of course.",sadness,neutral
1751537912,@officialjosephj Hahhaa okaay ily! Lmfao,fun,worry
1753096317,@DinoLich I know! But I still want to see it,happiness,worry
1752323416,I had a GREAT night with Justine and the boys and all the westconn people I met tonight haha,happiness,happiness
1965765082,How amazing is hollyoaks! But my poor warren lmao!,sadness,worry
1753009923,"@Chi_twnzfinest Happy birthday, sweetie. Have a great day in the best place of the word (sorry Chicago  jeje",happiness,happiness
1752088802,@mrskutcher How do you include an uploaded photo with your tweet??  I'm new...thanks,neutral,neutral
1753869124,@Rebekah_Mcfly how cool will that be  she is so nice!! Bless her=] so what ya upto? Love you (L) XoxoX,happiness,love
1752443221,@leekingx3 It was on my CNN subscription on Google Reader. I couldn't help but repost it,neutral,neutral
1963039778,@oleg_s Can't test it...my demo license expired yesterday,sadness,neutral
1963370937,@lilmickee what dey do homie? I wish it would stop raining already!! Plus my vacay is almost over,love,neutral
1752965325,goodnight to all.,love,neutral
1753727482,Hello everyone im just sitting here rocking out to 9412 sam on the air The best classic rock station on twitter here,happiness,neutral
1694437619,"Is at coffee bean, met Dean",fun,neutral
1964089255,@mikeconaty i know the feeling.,neutral,worry
1961062763,My shirt is a fuzz magnet today and I feel totally uncomfortable,worry,worry
1965462998,sorry I've been away for so long exams comin up  plz pray for me ya'll,worry,worry
1962323750,School Over!!! I'm gonna miss a bunch of people,sadness,sadness
1957299195,There is something wrong with me! I'm so tired I can barely keep my eyes open. Yet all I've done for the last 3hrs is toss &amp; turn in bed,love,worry
1957133923,"I can't sleep, this is so darn frustrating.",sadness,worry
1961738726,"Just updated my To-Do List (notepad, need something else?) with Flickr and downloads. Internet being slow and sluggish",worry,worry
1751820832,@shoot4the5hole Welly's the Pinball Wizard.  #canucks,neutral,fun
1695222411,"I've come close to astroturf myself, @mgrocki. Save yr $$ - it doesn't drain. Just spray paint yr yard green instead",neutral,neutral
1961503128,tweeting from ally court for the last time.... its a sad sad moment,worry,sadness
1957487865,sleep? what's sleep again? I've seem to have forgottten the meaning. too much on my mind. or it's just my usual insonmia.,empty,worry
1962102973,Shoot. Only 12 miles,sadness,sadness
1694162725,Use this link to start earning free cash http://tinyurl.com/coboyf  Just sign up and get paypal cashouts of minimum $1  !!!,neutral,neutral
1965010535,@MattHalveland no,neutral,sadness
1961174373,Oh boy this is going to be a loooooong day,worry,happiness
1753500376,"@courtney_ozaki LOL you gooot that riiight!!  i mean, how can you not twatt about something so cool xD",fun,neutral
1960316102,@JSMSoftware IronPython + Windows Mobile is a no-go. Compact Framework doesn't support Reflection.Emit.,worry,neutral
1961760410,"I though the clothes of AW0910 Collection from +9 designers will be there, together with the visual arts, but it is not",worry,neutral
1957145531,night 5 not talking to my victor  i'm so bored at night now. grrrr i hate this shit,hate,sadness
1694258339,@DeepaPrabhu Thanks and thanks,happiness,happiness
1694767689,Goodmorning world!,enthusiasm,neutral
1753468176,I have a cam sesh lined up tomorrow with my c4s winner  ill post screen shots in my lj. Friends only unless you convince me otherwise.,neutral,neutral
1956967666,Layin n bed with a headache  ughhhh...waitin on your call...,sadness,neutral
1957420156,going to work soon,neutral,neutral
1961545768,grr...everytime he gets a new girlfriend..I'm at the bottom of the totem pole,neutral,neutral
1751141593,@santojay They assume you won't be able to afford traveling anymore now that you've got a contract with them,sadness,worry
1962232934,@gabyrizzo i want pho... i've never had it before.,neutral,worry
1752193994,@nursewriter Glad to hear that b'day dinner was great! Wishing you a happy Mother's Day tomorrow.,love,happiness
1694811488,"@fawn_s  Accept it, you can't do anything, can you?",worry,worry
1694976126,At school. with everyone before the first classs of the day  18 days.,happiness,neutral
1961376644,Phooey!  They've planned CAMPING for my class reunion. I. Hate. Camping. ...and being the only single girl left from my graduating class.,worry,worry
1753366289,"had the best mother's day! breakfast, shopping and lunch, drinks, chocolate galore!",surprise,happiness
1964701737,"@jonashelford Kewl, I only got my iPhone and gotta hope it lasts all weekend  Only got a shuffle, might bring that anyways... See ya 8am!",sadness,worry
1695545968,Leaving for work.. 5:30 can't get here soon enough!  hope everyone has a great day!,worry,worry
1962454206,@Victoryhawk Darn. No bacon,sadness,neutral
1753417931,@bella_b I met @jonbreisnes at EPIC - he said you were at SS Coffee... I thought he just meant sitting there drinking a lot of coffee,neutral,neutral
1960562249,"@suziperry @AnnaPhylaxis Oh no matey, did you get ill?  It would be a bit mean of Suzi to be calling you chicken scabs if you're not!",worry,neutral
1956982576,diesel yaris... 70mpg  so sad its not available in the US. That'd be awesome.,sadness,worry
1752190980,Just got home from a wonderful day with my family!!  I had so much fun today.,happiness,happiness
1694977021,Rosie to the vet. Routine shots and bordatella.,worry,neutral
1753632709,"That's the way it crumbles, cookie-wise",neutral,neutral
1753902656,"@chrispringle Luke M here, thanks Ps Chris! Ur husband is pretty cool I reckon! Sorry u were feeling sick and hope you feel better soon!",worry,worry
1753215791,Justin Timberlake and Leonard Nimoy? And a Dick in The Box sequel? priceless,happiness,neutral
1693995442,"in school, wants to read Eclipse, 200-and-some-60 pages read",sadness,worry
1753759318,@simbaaa @mahimaaa SORRY! I couldn't help it. 'Twas to try and get if on the trending topics.,sadness,neutral
1694384237,"@Captainwalker I've never seen any of the X Men films but they are supposed to be good so I thought, why not?",neutral,worry
1961415253,*sad face* project-m keeps crashing my itunes,worry,worry
1753696441,@josepicardo Ahh okay makes sense to start the preparations now then,worry,neutral
1753311178,watching W. with jas. i love my brother he's my best friend,love,love
1752697613,"Oh! Northern Downpour was just on the radio! I mean, not from the CD or anything. But the normal radio station! Woohoo.",happiness,neutral
1965089587,Friday and it's raining,neutral,sadness
1965959493,good night fellow Twitterati. back to work tomorrow,worry,neutral
1695694348,has been kinda nice break but it wont matter soon I'll be in grad school,neutral,neutral
1753328808,@_ahseya_ cool i want you to take a look at this and tell me what you think,worry,neutral
1963603233,@gabilicious111 hahaha probably not  sorry. We've got some things to do around the house...and then we have to go to Jared's parents house,happiness,neutral
1753518222,"Chris Pine, Zachary Quinto, and Leonard NImoy on SNL tonight was quite possibly the most fun I've had geeking out in a long time.",sadness,happiness
1695477601,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol,fun,neutral
1753398807,"@titletrakk gee, thanks",neutral,happiness
1963745924,"@IainLiddle When balancing a chair on my chin in the sixth form common room got nothing but sneers, I hung those balls up for good",love,neutral
1751609954,The Black Canyon seriously have the BEST fusion food around,happiness,worry
1694975919,New word of the day: &quot;Whoore lure&quot; yes... A new word for cologne. Thanks Mike Harding,happiness,neutral
1965537500,@DizzyMalfoy ouchie  Did u take some Excedrine? Thats the ONLY thing that kills my headaches FAST!,relief,worry
1962056047,http://twitpic.com/66yb9 Ozzy back from the vet. Not feeling well. He looks so sad.    Possible UTI. Results tomorrow.,worry,worry
1694813817,in the mood to listen to some Reg stuff  (Sir told me: U used to be a huge fan of mine but now it seems you've forgotten my songs!!!) ),sadness,neutral
1961698072,I think I juz missed my last bus  .. Need to walk home sia - http://tweet.sg,surprise,worry
1957663256,You all have no Idea how badly I wish that I was at botcon.  Oh well! NEXT YEAR!,worry,worry
1964708969,@NLtommy nope  don't think I will. Thnx for asking lol I will be fine,worry,neutral
1963648293,"aww i can't believe that wee girl on bgt was crying, it was so sad",worry,sadness
1957704526,@afrocurl mark harmon just got shot on my tv,worry,neutral
1958034853,@myinkyfingersAU I can't take it,neutral,worry
1964769476,"@midsomerlover :O How comes you've seen it before we have  I'm so excited, I hope he gets a love interest soon, don't tell me if he does!",happiness,worry
1962877451,"@cwjacobs lol, what's wrong? workin right now sowwwy",fun,neutral
1961294813,Last lunch with the interns,neutral,neutral
1752674667,I'd like to thank my normally only randomly working internet for actually staying up from the moment I saw the tweet until now.,relief,neutral
1957072400,Pug just woke me from an incredible sleep!,love,happiness
1964459877,Darts and lunch at Horse Brass... but no beer for me  http://bmap.us/2134,worry,neutral
1957098844,thank you @ddlovato (: cant wait!!!! ummm btw ima crash still sick,sadness,worry
1962951792,aw man. just watched hollyoaks again and it was very sad,love,sadness
1961485745,"@IzzyJ_Is_Here haha yeah i hate seeing him in pain so i do what I can.. and I send hugs to you too, hun! I hate seeing that youre unhappy",worry,worry
1753853066,@GabeHumble tysm but i just made +uploaded one so its okay! but lol im looking thru your pics now  il the just wanna fuck shit up one lmao,fun,worry
1752291364,"@Turrislove09 but i realllllllly want to. llike im really starting to hate PA. btw, i just messaged the great one known as dylan",enthusiasm,love
1751537272,had fun at chel's with nicole and cried watching benjamin button   exciting night i must say,happiness,happiness
1753665242,@JayElectronica Good Morning Chairman of the board! www.youtube.com/watch?v=ivFM0pYyUcy its a living thing....!,neutral,neutral
1753903620,Happy Mother's Day to all my twitter moms (including myself),love,love
1694952879,"@NatFace Ah - yes - that track is also on the compilation, with Kenny Rogers",relief,neutral
1963909495,I feel slightly sick now  #BGT,worry,worry
1964625066,@a_simple_girl @BuzzEdition I have to miss the festivities this evening.  Heading up the hill and won't have internet and no BB service.,neutral,worry
1695054988,About 60 again todayy yayy!!!,enthusiasm,happiness
1753008733,"Would like to remind people that I am OUT of Kansai Scene, and whatever the current issue is like, I have had nothing to do with it",neutral,worry
1751887314,Yay we're gonna leave earlier!  Can't wait to get back to Hawthorne!,worry,worry
1963606061,@tommcfly you didn't come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that's boring,hate,neutral
1752822295,Beautiful Day..takn it down twitters  tell ALL mothers Happy Mothers Day,love,love
1957563359,@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October,hate,worry
1694181694,just got back from donating blood,neutral,neutral
1753072899,@a_tall_blonde   ~~Hello~~~  and thanks for the follow.,happiness,happiness
1753115709,that was a fun bacontaco night,happiness,happiness
1960329964,"&quot;No offense, but your hair is bad today.&quot; Life isn't worth living anymore   Nothing hurts quite like hair insults. *cries into pillow*",worry,worry
1695691928,"Really tired, and need to be up in the morning... Off to bed. Good Night All!!!",sadness,neutral
1962484183,is doing nothing  lol,sadness,worry
1958044855,@ijoostin Not so good  I think that's my fault though - didn't use buttermilk. Recipe was on back of the flour.,sadness,worry
1962411952,@jclayville // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg,sadness,worry
1694748654,gunna spend today with my sexy best friend,relief,love
1960908186,I want Guitar Hero:World Tour SOO bad.,worry,love
1751068807,at least I get to watch over time  Let's go Pens!!,happiness,neutral
1694458031,@bobbyllew your lisa rogers carpool is now my alltime fave!! Good work!!,love,neutral
1753498357,@PeteMoring Well it's nice to 'see' you. Have a great day and tweet again soon,happiness,happiness
1695730119,Shiyet! Umulan din.,neutral,neutral
1753663308,I'm feeling higher than Mt Everest,happiness,worry
1965307368,"battery is low boooooooo in Palm Springs, CA http://loopt.us/2SljBw.t",sadness,neutral
1962685744,"I'm going through withdrawls,  missing someone!!!!",neutral,worry
1753073910,@angiemartinez happy mothers day ang,love,love
1751608146,havin friends over hangin out with christian tonight!!  gonna roast marshmellows and chocolate and cramcrackers.!?!?!,happiness,happiness
1694091954,@kyleandjackieo Fighter - Christina Aguilera. LOVE that song,love,love
1695374594,"just woke up..busy busy busy 2day...bake bbyshower cupcakes and jays bday cake, bleach hair again &amp; see my boo",happiness,neutral
1966193047,@vasilly thanks.  I'm self so I don't see the &quot;my Account&quot; area.  I'll have to dig deeper it seems,relief,worry
1961050336,@wethehunter there is no sun here in florida..it's all rainy and cloudy.,sadness,neutral
1957172893,@summer_eyes I wish I knew!  The curse of Tumblr.,neutral,sadness
1958085888,Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great,happiness,neutral
1962941194,@LadyLucius Oh eww that is suck!,hate,worry
1694033113,@issaleuterio did you watch it?,neutral,neutral
1753116986,@ACIMLTD playing with image,neutral,neutral
1960354169,Yay for having a giant headache  stupid glasses.,worry,worry
1753176659,"@dangercharlie you're welcome char, glad you liked the cake, it's pretty simple you should give it a try",sadness,neutral
1960620314,@kirstiealley So you wouldn't reply to my gorgeous hot pink shoe then?,sadness,neutral
1752917807,@CaMabigail Yes ma'am lol. I'll switch to my inspirational side,neutral,neutral
1751106959,Mothers Day,neutral,love
1751069428,Subway=yum!,love,neutral
1751393583,@jerrytrainor We never miss ICarly - my son has a huge crush on Miranda,happiness,sadness
1694625184,@marcooth GREAT!! i obviously should check twitter more often to know all the important stuff thats going on,happiness,neutral
1960760738,@alwaysmuah Hey Ruthie girl... u send me all these lovely twitts but never respond!  I'm hurt... how's Mikey and Dion?,sadness,love
1695443705,@jenndillingham  still need to see that movie ! I am all about vampires,neutral,worry
1694748146,"@Booooooom I love how Alex Pardee colours his picturs, so differnt",surprise,love
1957020861,"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only",neutral,neutral
1695056459,Feeling loved!  My Mom got me a Nikon Cool Pix for my birthday!!!!,love,happiness
1751176377,"@DuckyDoesTV They lost me at US ending. ;) I, mean, I don't eat #GreyPoupon or anything, but I prefer the bleaker original.",neutral,worry
1694645783,I would soooooo be a cop... If it weren't for two things... 1. I could drive.... 2. I wasn't so unfit...,neutral,worry
1695249426,what a great day for a massage! book your appointment today  617-262-2220,fun,happiness
1751784924,Strawberry margaritas + baked stuffed shrimp =,happiness,neutral
1964387125,"When you FEEL you can not LIVE without something is when IT is taken away.   Oh, to do it all over again with what I know now.    Movin ON",sadness,worry
1964698659,Preston stayed home and I don't know why,worry,neutral
1957203255,@anshprat yahoo maps! lots more to desire #yahoo,neutral,neutral
1695135106,Getting ready for school. Class starts at 10. Critique at noon. I'll be painting my Vermeer most of the day though,neutral,neutral
1966047176,"@lomara It was a lot of stress, though, so with that and supporting two big families he never quit smoking and died of lung cancer at 51.",worry,worry
1957376910,blast from the mofo'ing past. NTS why must you suck so badly at school?,surprise,worry
1751852348,wants to wish all the moms a Happy Mother's Day.  Hope you're all treated like Queens!,surprise,love
1962016973,@tommcfly sweet .. Englands becoming lamer and lamer since you guys left,sadness,sadness
1751608872,@kaybhart You WILL be succesful  Love You!,love,love
1963727965,@Nahtuhlee Why no sn... o. yeah... Sad day.....,worry,sadness
1750931338,@jimmymcdonald Let me know how that turns out!!,enthusiasm,worry
1957123693,Off to bed!! Still exhausted from Vegas,neutral,neutral
1753177311,@indigofish911 Ooooh! I thought eggos were some kind of synthetic egg or egg sustitute or something. You crazy Americans,love,neutral
1753710925,http://twitpic.com/4qfl3 - haha^^ I love it,happiness,love
1753694477,@gfalcone601  im sooo excited!!,surprise,sadness
1960256837,Going to work.  Could use some happy pills,surprise,worry
1960146849,currently working on the SDP's Prototype.... so much to do...,worry,neutral
1694708360,@IndigoGardens Lol! Joyologist? Love it - much better than the happy freak who can't stop smiling  Enjoy Monday!,love,love
1964564385,@mosaicbooks and now they are one. To become a bigger pain.,neutral,neutral
1752321059,I feel like I need to catch up on twitter haven't done much of it this weekend!,worry,worry
1693996153,@LadyRubaiyat It will warm up once you start digging,neutral,neutral
1963085974,"@joeymcintyre Just wondering if you are going to put &quot;One Too Many&quot; on itunes.  I hope you do, it is the only cd of yours I don't have.",neutral,worry
1753696650,Surveying my NEW LAWN from the upstairs window!,enthusiasm,neutral
1957045940,@SharonHayes Thank you for the rec but that doesn't work,worry,neutral
1960671763,"I'm looking forward to going home tomorrow, but I really wish it was for a different reason.",worry,worry
1694476452,Why don't adobe realise no one WANTS to pay for Photoshop et al so they should just give it to us for free,hate,neutral
1694882128,Created a new album on my Facebook for my Phantom cross stitch  I want to track my own progress so I feel like I am getting something done,neutral,worry
1965396854,@thepresidentJx3 no one ever gave me the info I'm sad,worry,worry
1695052732,@Lathams they do indeed  glad to hear everything is good with you. I'm great  life is good,happiness,happiness
1960809900,@SquishT77 So sorry to hear about your mum.,worry,worry
1957572715,@brainstuck i didnt get the joke,sadness,worry
1966091481,taking Willy to the specialist...poor dog! He has to get a CT scan cos he can't walk properly atm,worry,worry
1753694596,"Mother's Day breakfast is over, getting back to work now. Back on Rails",relief,neutral
1753854786,Happy Mothers Day to all the beautiful mom's out there  A day to cherish the best women in our lives,happiness,love
1963949446,Up was sooo gooooood. Wood ranch bbq time! Dian deng pao.,surprise,happiness
1963154076,I totally forgot my phone at home this morning,worry,worry
1960755212,i hate the biatches of this world,hate,hate
1961744637,Its Friday! Only 5 more hours until I'm free!.....until tomorrow.  oh well,relief,neutral
1752896241,"@melbritt_xo hey hey, ur following me  ur gna relise that i tweet ALOT!! haha more than a normal person wud but im not normal",surprise,neutral
1694291427,@kasey79 I got it,neutral,worry
1961282068,@AnnaSaccone Seeing my friends and doing coursework  I have the weekend off work so I am happy!,happiness,worry
1961929904,"got up at 8 today, and also misses his friend @danceashleylove",worry,sadness
1753096905,@bethharperwalsh @TaiLi22 @thesolutions @hippiekat from g's to gents season 1,relief,neutral
1957500245,@yanq_ndo OMG I'm so sorry. I'm the worst employee ever. My hard drive just failed taking the survey data with it,worry,worry
1963388496,Can feel a headache growing.,worry,worry
1961070938,@socilover awww...busy day for you then! I have to get my Big Mac ass outta here...Work beckons  I'll talk to you later.,worry,neutral
1962134732,I need more twitter friends. I'm checking this far too often and find nothing new,neutral,neutral
1751852613,Greg back in the top 10. This is why I love Nascar.,worry,love
