"@djcommish @JuneBug143 Awww hey boo..  i know i miss all of them","9"
"i lost a follower","4"
"Bouncing Rush makes me feel nauseous","10"
"@ddlovato How hard is it 2 be running back an forth constantly? Ya kno workin all the time, havin crazy sleepin schedules? Must be hard","9"
"@FenterZ hahaha your gonna beat me again  LOL at james sahal and his &quot;stunnerbum&quot;","9"
"Oops forgot to shave my legs!  Byebye to my favorite cousin   Bklyn two nights in a row... We go hardd!!!!!!!","9"
"@prettyrach I am 100% jealous.  wish I had some","9"
"is crying..because the school years over  i wont get to see my teachers!  i wont get to see johnathan.......","1"
"Wow. So I hate Staples right now. Majorly. Thanks for being complete fucktards and killing our productivity","12"
"finishing washing dishes","3"
"Sigh only 1 problem though i need to call Stooopid LIME aka Cable and Wireless and have them reconnect my interent 2 day without net  sads","1"
"@brighit @lilypenelope @Guy_Vincent @torbengee @@Winsorandnewt i missed the party!!!!  i bought wine and everything!!!","10"
"@estMay89 been there!  need somewhere NEW","10"
"I think my phone has officially bit the dust.","9"
"Sitting in the car. My ipod is about to die so Im not gonna have anything to do.","10"
"@nezua i want to comment but don't understand what you're saying","10"
"just dropped my biscuit in my tea","10"
"was hoping to go to Red Lobster this weekend","9"
"There go my big plans... thanks, tonsils.","10"
"@courtbolin i miss youuu and i wish i was dodging semis with you","6"
"Bought some little plastic personal wine bottles at Jewel, perfect for rooftop boozin'! Wish I didn't have to wait so long!","7"
": I saw US Postal was hiring, but once I was done filling out the pre-application thingy it didn't show me jobs open in the area.","3"
"@owl311 that makes me sad...","1"
"I just wanna be happy","9"
"I wish I could see dramafest SO BAD.","9"
"@lacietee i wish i was going, cuz i miss you.","6"
"@el_juansimon God I'm bored. Wish we could've done something 2night!","10"
"I got paint in my hair","4"
"Making a list of SiC 2009 attendances","3"
"@samsamsammm i miss you!!  stupid work!","9"
"at work.. missing my miami fam @anywayz, @abigaildsouza, @mrohboy32, carolina, @jonathan305, @Prtyprincess, @JessDosil &amp;&amp;&amp; more","6"
"@AwesomeKenn lame right?  do u know what dates you'll be in Cali?","10"
"thinking i cant handle my life like this anymore... almost seems as if suicides the answer... unfortunately.","4"
"Trying to reorganize plans for tonight uggg  Hopefully it will still be lots 'o fun!","9"
"friday.....i have nothing to do so sad","1"
"@kidkierain yeah, that does sound a bit bad man... i got fucking exam week this week","12"
"is terrible at saving money..","4"
"working on diffusing that irritation but this traffic sure isn't helping  mother F! it's always real bad the days th@ i help plan stuff","12"
"@yomama8929 I go into the room for the first time in weeks and you're off cleaning","9"
"@marue720 nope  i'm sooo curious....","7"
"@WerewolfSeth I wanted to see it until I saw that it was PG 13. That totally bummed me out.","9"
"brother's back!! &amp;&amp; i found this really small dead bird on my deck  so sad, i basically cried.","10"
"wish i could be in via funchal  yesterday, @tommcfly, @Dannymcfly, @dougiemcfly, @mcflyharry were PERFECT, the best day in my life XX","9"
"28� in VanCity? Holy shizz. I will be home soon kids!","9"
"@davidaldrich_wx Did you see the color of the sky and how it looks in Philly??  It is yellowish/orangeish/brownish looks scary!!  lol","10"
"Misses JP  I do not know what to do and iv given myself a headache thinking about it, just makes me want to cry","1"
"Didn't expect to have a car accident, then the pain kick in 4 days later","4"
"I feel like a lost puppy without my phone.","10"
"if i make some madeleines, i need to have a bake sale or something. god. boredom needs to = something other than baking","10"
"@Atashas your sister would ! hahah thats so funny !! i thought you liked them","7"
"@bktassava I am lost. Please help me find a good home.","9"
"off to bed was gonna read some new moon but its a little late now  night night all xxx","9"
"just got back home... bored now","10"
"hates scaleeeee","8"
"She tells me that she feels miserable, so at least it's mutual.","1"
"Ugh I don't feel well again all of a sudden","1"
"@alinachka is there anyway you could forgive me?","9"
"been working all day, finally relaxing!! i miss you","6"
"So... Things didn't work out as expected, well damm","4"
"tripping through tiredness is nottt nice","10"
"@uwbadgerkelly because you had chips and sale w/o me","3"
"Bella doesn't love me no more","9"
"I have a sore tummy","10"
"@sarah6800 I miss you already. All the sad faces you texted me were seriously gonna make me cry.","9"
"@path189 why weren't we invited?","12"
"@RealRobBrydon Hi Rob, will you be coming back and doing any more shows in Wales again soon? Missed you the first time.","9"
"@mssbxny artery tomorrow. No more Hagen Daz for me","9"
"@CiiTYLiiGHTSx3 what happened? who's the jerk!?","11"
"@RainbowAnne  Well, it was a nice thought while it lasted. Maybe he'll leave properly next time *crosses fingers*","11"
"@xhotandfatx you gotta follow &quot;BOOBFEED&quot; its incredible. They tweet 4-10 a day. With links to free breasts. Its my favorite tweeter","9"
"@davidaldrich_wx it looks like it did in Ohio after a tornado hit.","10"
"My picture won't update.","4"
"Graveyard charged my card twice (one correct total, one random amt) from last night's #atltweet tweetup. Check your accounts!","4"
"@Heylushh haha me tooooo! I miss you I havnt seen you in ages","9"
"forgot to renew my drivers license","4"
"was just about to try and  dl the sims 3 but realize my pc don't meet the standard requirements  i need new pc lol!!!","10"
"The jetway feels like the seventh layer of hell. Oh and there are way too many babies on this flight. And I forgot my Bose.","10"
"My cats sick.","10"
"I really need to invest in an elliptical machine... Running with shin splints sucks!!","9"
"Alex slammed her head into the edge of the table about 30 min ago.  She's going to have a nice, blue bruise.","12"
"Is watching acoustic performances! &amp; In the mood for a good &quot;FRIENDS&quot; episode! I miss that show","9"
"@ Kosme -&gt; careful or you're going to be like me; updating websites and such on a Friday night","4"
"everyone has left me and gone to bed","10"
"@kickzfadayz Our boy better get it in tonight!!!! Or it's all over","9"
"@Anthony_y_Tony I had Pad Thai 3 times last night  ragoons LOL yumb","9"
"i want to join drama practice today but i can't","4"
"is very hungover","1"
"@ltyson yay asap lol awwh I miss our friday night happy hours even luna del sea and the &quot;boy&quot; hahahaha","9"
"Jesus...I'm being SLAMMED via DM's from the Papaya lobbyists.  OK. Holy crap: Mangosteen, Durian or Papaya...or cybersecurity on a stick.","11"
"@ClaireSale Poor Beta, I took him to Seattle, riding on my lap on the plane. He was happy here until our week long outage-cold did him in","9"
"aw now where's that little asian girl who runs round pooping her pants in public? i miss laughing at her.","12"
"love to but  already got plan  going to queen mary !","6"
"@bwexxx  i hope you hoes are having so much fun...not TOO much without me though lol","9"
"@Savfortomorrow I thought I was doing pretty good; I guess not. Bummer.","9"
"@Nevidge20 Kennedy was re-injured at RAW on Monday. He's got s serious muscle issue in his back and a broken wrist.","4"
"@16_MileyCyrus it wont let me do it twitter keeps saying over twitter capacity or something that bird keeps coming up.","10"
"Took calculus exam today, I think that I did well. I messed up one derivative identity though  Well, I never miss that one again.","9"
"I miss him soooo much  not gonna see him for 2-3 months","9"
"@akte a couple of YEARS? I may die without my Kateage.  *keeps fingers crossed for you tho*","9"
"Someone out there will soon  be the lucky recipient of my 5000th Tweet. Oh wait. Shit. THIS was it!","12"
"I lost my voice","1"
"@HeatherShorter wish I had something to toast with .... but all i have is a glass of water","9"
"woke up early this morning  not happy bout that, headache, dizzy can't breathe, yeh im still sick","10"
"Didn't win a Lammy last night  but happy for Scott Sherman, who did. Walked my feet off at BEA today.","9"
"@jeseekuhluv Yea I think I waited to long. oh well. thats cool. I should have signed up for more but I'm already done with core classes","3"
"*cough cough hack hack","3"
"reaons not worth it; drunk for no reason, depressed about revision, nothing happened. Reason's worth it:Matt, ...after that? i dunno","4"
"The nocturnal serendipity... Kashmir is an important means to that end...","3"
"said final farewells to roommate.  almost finished packing then it's dc or bust on the 3rd. california: i divorce you x 3!","10"
"@LovelyAaris That's not fair! I'm hungry as hell","9"
"@MuddyTheFox aww  but typing from beyond the grave...impressive","9"
"@ThisStarChild aww please explain &quot;botts&quot; I am all 'fused....","10"
"Can't change my profile or settings","4"
"got new sneaks today..can't wait to break them in..stupid rain","9"
"@hannahxmakeup my stupid putet won't let me go to your chat","4"
"@slonecker ...thanks for the shout out...you might be right about the starving thing....     little lol","9"
"@philwade unfortunatly, just about to start making my way home  but via Singapore for a gig too, so fun ain't over  just yet ;)","7"
"lotsa water. it's already dark out","3"
"Sitting in traffic while my car gets rained on. Just washed it on Sunday. Doesn't the weather know this is California?","12"
"@wesleyadamquinn i missed the chicago show  boo me.","9"
"@LOPchelle @marchie1 in chicago until 8:20  ...just landed xoxo","9"
"@JoeRuiz Ahhh, I slept through the game.  I'm gonna try my best to watch tomorrow though. I hope we play Army.","9"
"@TinPanAlley Sorry bro  That's rough.","9"
"I'm sad to take off the suit b/c I know I'm not going to get to wear one again for a long time","1"
"@chopperdave12 i think im just going to wind up going Home and go to bed","10"
"Bout to hit pmark then make one of my final meals wit the housemates..","9"
"@MmMmMshell I miss having u as a roommate","9"
"I'm really enjoying pins and needles in my legs at 01:28 in the morning... Not","10"
"Bored and kinda lonely, my parents went up to the lake. I didn't have a friend to bring up so i knew i was bored and didn't go.","10"
"@CaliLewis Welcome back to the Bay Area. Does In and Out call to you?  Wish I could meet ya at the meetup, but I'll be working a gig.","9"
"@abby_in_love scanton?! that's farrr  elaine got her cartilage pierced! it's so cute!","6"
"@BSBVBK im trying to fix it.. it doesnt do it  and its &quot;ahi dios mio&quot; but u did good lol","9"
"Def isn't. I don't even feel like me without a pic next to my tweet.","10"
"Plans were taking flight to go out tonight but they're now sinking in the Hudson since I have to work in he morning. Stupid bird strike.","4"
"Coming to the end of a looooong day. Good new is, I got everything done! Bad news- I gotta wake up @ 4:45am tomorrow for work!","11"
"oh God! Bicycle accident just across the street from our house. I think fatal. Cyclist died near same place 2 yrs ago. We need bike lanes","12"
"im hungry, &amp; i dunno what to make..i want popcorn chicken w. mac &amp; cheese","9"
"is SOOOOO hungry right now! Should've eaten before this wedding.","9"
"I'm bored. No internet. I haven't made it downtown or to the beach yet.","10"
"Im hungry and its cold","10"
"poker night instead of kate voegele.... i guess it'll do....","3"
"Ok im good again . Headed home i look like a wet dog","3"
"@LizMyxx okay...just eat cookies &amp;&amp; not share with me lol","10"
"@djflykid Ooooh, boo!  We only see each other at the bar (at @titusofalltime's well) or miss each other! I'll make a pt of stopping by! ;)","9"
"@spootychild omfg I have been DOWNING them they are so tasty. I ate almost all of them with Lo","9"
"@giselle2323 - ummmm. no comment. LOL. I actually have not watched GH in about a week.","10"
"passed my drivers test! i can drive!...oh wait, i don't turn 16 till october","3"
"Scramming a little early. Nibs sounds pathetic.","9"
"is working tomorrow all day so can't do anything tonight  Whats the plan for Saturday?","10"
"Home now. Some invaders have taken over my base","12"
"@keeleykerrins Dear god i hope they save it.  http://www.the-impossible-project.com/","6"
"The ballerina family is super nice, albeit a little too controlling of their son's life, but the bayou family is so judgemental.","10"
"hey there @larkn0298 how are you going? looking forward to weekend, sadly im workin both sat sun","4"
"@ZackRabbit i chewed up a Starbucks and a Subway gift card at Christmas time, I got in big trouble. I not allowed near purse.","11"
"@ahewitt Me too","3"
"@ladebelle yeah it's a double edged sword. So I guess we dead on new stories?","4"
"sometimes i wish i were a man, i could pee were i stand, and scratch my chest, but instead? here lies a breast  hah","9"
"@PheenX crud is all I can say","1"
"Feels really sick. Just puked my guts out.    help, please.","10"
"@Cara62442 Just read those tweets and it sounded like i was getting on at you . I swear not what I meant to do","4"
"@absolutsilver I hear you sister!!    Same here.","9"
"Trying to watch Boys Before Flowers online. Streaming sucks and my wireless is crappy too","4"
"@mfrancella I have yet to even get out to play this year  soon I hope!","9"
"@aub311 Dang me too! It's only a 4 hour drive! Too bad it's my daughters 1st bday party  it's hosted by Donnie","9"
"@KimSherrell maybe its because my computer committed suicide this week, but your &quot;faves&quot; link wont load","10"
"Slipped up and caught the flu  feeling like poop!","1"
"@anwith1n Missed you at LoDo's","3"
"@refuse2bdefined nooo!! not too busy for you! EVER! SRSLY!  you are my pal! I'm not yet familiar with iphone twitter","4"
"I so want to be a part of Windows Clubhouse, but my WL Spaces blog is random, and not the place where I share Windows stuff","4"
"@RealSmoothieLuv nope no love","6"
"@HelenCrozier Yes- It was fun to connect with her! Pls tell her hello- can't find her on Twitter.","7"
"@KRITM awe I am sorry, probably true.","3"
"Headache  hanging out with my puffy. I love him &lt;3","6"
"Why does twitter eat my DM's?  Not happy","9"
"Swollen face.....again","12"
"Cleaning my house on a Friday night","3"
"@jennahmonet jennah can u just tell jay i said good night plz? im asking nicely!","10"
"@LaSandraC ya'll going out without me","4"
"@DonnieWahlberg baby I'm in maryland I'm NOT gonna make it  BUT I will see ur sexy ass next sat in camden VIP....come early n hang!!!!!","9"
"has on music at work today its so painful","1"
"@socilover I wish I can see that. They have CNN here again, with no volume.","9"
"has a really really itchy eye","10"
"feeling sick and wondering if I should get out of bed to go throw up or just go to sleep...","10"
"@BuffaloLass87 I'm so sorry  do you want me to call? If not I will be on aim in a couple of hours if you need to vent","4"
"@elmoberry @ejc7 - MISS YOU TWO!!! Find it random how all form of communication slows when I'm at home   -  I MISS LE2!! xxxx","6"
"a reply from @zackalltimelow would  make my life, he replies usually to the people who call him gay, then he tells them he willblok them","4"
"chillin, wish i was with my pals in il","9"
"@Ur_Obsession lol but its only gonna be 80  the water will prob be cold as heck...","9"
"1.2 mile run and 450 meter swim, things are looking better and better... Laying off the bike today","3"
"@DonnieWahlberg The Disney Store is not treating me to well with hours  I realy want to go on 6/13. I willdo anythig to go to the show ;-)","9"
"@mommy41402 yeah i need his fricken cell number ive tried his home for months and hes too busy. i miss braddddddddd","9"
"@ChasityNichole No dice...I searched it in the &quot;Help&quot; area...just a problem some people have.  It would have been hot...oh well","9"
"so far I've tried to kill myself TWICE in the 15 mins I've been outside by tripping on stupid things.  I knew I should've stayed in bed.","12"
"@BMatt95 ohhh. hm. I don't want to screw mine up","4"
"@gleek he'll be out of school in 18mos! He just started again","3"
"Spoke about culture to some of our Rackers over at the Castle. Now time for some awesome Mexican food. No drinking--antibiotics.","9"
"twitter has spam!!?? oh no","11"
"@katevoegele I wish you weren't going to a 19+ venue in Vancouver","4"
"Off to rehearsal for the Rob DeLucca thingy next month. Nothing like learning new songs last minute","9"
"@funkylovin  on your ani?  sorry","3"
"@philthemayor1 dagnabbitt... u kno I wanna go... gotta do a couple laps in the pool though....","9"
"I have trouble with Starship troopers. They're mean to the great big pink bug.","10"
"@Charified sadly, I don't   hehe","1"
"@DonnieWahlberg - l'd come if u could, but Australia is just too far away","4"
"there's nothing worse than getting a text about a dog that was abandoned in your town","12"
"@jordanlyn  Can we turn back time, make it so you didn't hurt your knee so bad.. :'( and then you can come to mine and never be ignored??","9"
"@roomerholmes I know it's in HD, but Comcast doesn't have it.","4"
"@TheAliMonster  FTR I &lt;3 U and miss U on the team already","6"
"@AmyMonzon booooo  my senior yearbook sucks thanks for the memories bhs -___-","10"
"@ravels http://twitpic.com/67fs9 - I miss hearing you guys.  You will all be missed out here.","9"
"@trellthms what r u doing tonight bro?I wanna go out","9"
"@gimboland sorry change of plans for me   :'( revision for monday exam in a park with one of my friends","1"
"@DonnieWahlberg what if we are in England?  x","9"
"Dear god I'm so sleepy, and it's only 6:30. Must be sleep deprived. I even fell asleep sitting up. *groans* I'm I really that old?","9"
"is trying to deny that she's beginning to miss him -- more and more, each and every single day that their apart  ... i need Sprite! HAHA!","9"
"Little kids annoy the hell outa me by being all active and shouting and attacking me Etc.","12"
"There are no appointments left for the day so they're trying to work me in. almost an hour for a stuck freaking power button FML","12"
"Lol I mean hey! That's mean","10"
"i already hate my tan lines  oh well better get used to them","8"
"@BuggysRose  Haha,I just may do that,yo!","7"
"@Scandalous an iphone app came out a few months back called zemote, bumped my domain zemote.com out of the #1 spot","3"
"*sigh* another two out fly out for Papi","4"
"@mileycyrus Workin ur crazy sched. has to be tiring..its gotta  be hard being famous  but jus kno u have Bazillionz of fans supprtin u","9"
"@momfluential That turtle on the side of the road just passed you, too.","3"
"Oh god! I had to look at &quot;How to use Twitter&quot;.. how hopeless is that?!","4"
"@lbutterworth I know, twitter is depressing me tonight","9"
"seriously my parents are non stop  minniapolis, newport for a week, and now this weekend in San Diego  i miss them @home","10"
"@MissKellyO  wish I could eat with you all !!!","9"
"They just admitted my grandma to the hospital... Shes my only last one  please pray for her","4"
"Ok, my job at walmart is a cart pusher  i hope i dont get sunburned","4"
"I dont get how to use twitterr!","10"
"Feeling like Romeo and Juliet with Bryant and Wallinwood as the Montagues and Capulets...   #fb","6"
"yeah but i was trying to send a msg to you  :S also trying to put a pic on but it aint happening   do they have to approve it or summit?","10"
"I need to go ouuut. I'm so bored.","10"
"washed eye out but got water up my sleeve","4"
"@Anthony_y_Tony and didn't bring me any????  You suck","12"
"@JWReynolds My mum and Brett went to see it today... I thought I was invited, but they left without me","10"
"So lost  on my owm tryinh to find matter in the o2","10"
"@selenagomez bye selena!!! too bad i didnt get to talk to u while u were here","9"
"Just thought about my hubby being deployed n now I got the blues  I need a stiff drink but I'm breastfeeding so no booze for me :/ Ugh!!","10"
"junk food and movies in a tshirt and sweats.... the only way tonight would be better is if I had someone to hang with","9"
"@gialovescece NO GHOST WHISPERER?!!  What am I going to do without J. Love?!","9"
"i hate songs and surveys  they always seem to make me cry.","8"
"Wondering if twitter will be fixed for my phone any time soon...","4"
"just got outta work.  ....... Frankie's house.","3"
"@acepilot P.S. I hate your work schedule! I wish you could come play tonight","9"
"Last full day of high school was today. I'm sad that I may never see a lot of my friends ever again!!","1"
"I'm getting more and more reactions when stroking the cat.  Now I have welts on my hands from where she caught me with her claws.","10"
"follow friday.. follow me coz i only have 26 followers...  (it's not 2am)","9"
"@lusid2029 I will let you know as soon as I figure it out... sorry about the mix up; i was supposed to get off work an hour ago","4"
"I want a burrito but I still have 30 more minutes of work","4"
"My tummy hurts...","10"
"@Teseract86 If I got paid by the hour I could retire by now  do you have xBox live? I am thinking Rock Band","7"
"Time to get ready for wrk! Ahhhh, I dnt wanna goooo!","10"
"i hate it when my bff is groundedd  boooooooooo","8"
"@Patti0713 It's not on my cable carrier. Only Space channel","3"
"@jordaaaannnn Damn i wanna see the rest!! i only saw like 30 minutes","9"
"@kupcakes welcome to my life","3"
"@PerezHilton well even with her breakdown she was better than the other acts unfortunately! Britain's got very little talent","4"
"@3xasif lol. just don't ever forget me","6"
"1st- TY to those who follow back.  2nd - grrr to those who don't, cuz it messes up being able to follow others u want to when ur at 2000+","12"
"cant get onto twitter on the Internet","4"
"Just a very quick 'hello' , 'goodbye' &amp; 'enjoy the party' from this very tired UK blogger who unfortunately needs sleep  #BEAtwittyparty","4"
"shit....game starts in 30 min!!","4"
"the beginning of Cater 2 U always gets to me","9"
"Man! I can't stop being freakin' hungry!","9"
"poor wavves. had a meltdown in barcelona. drummer walked out. shoes were thrown. hands in face.","10"
"inFamous on the PS3 = AWESOME. My eyes are so sore now though","9"
"@LesbianCafe Sorry to hear that sweetness  have you taken anything for pain?","9"
"Nooo...i forgot my calculator for physics   oh well class is allmost over :3","10"
"@DonnaFirsty she fell into deep crack in the glacier  so terrible","3"
"dang last url went down  ? http://blip.fm/~7aigm","4"
"@totalgunner Ive twitpic-we him before so you might be able to find him LOL. Aw thats so sad!  ooh piranhas? Scary lol","10"
"mannnn...  why aint my music working","10"
"My dog died today. We had her for 11 years. I miss her so much.","1"
"Im bumbed though cuz ima miss da laker game        |double sad face|","10"
"@dnbchik ahhh...Lily's new kitten just took a giant wet stinky shit on me","12"
"Sometimes I wish I was a warden","3"
"A bunny was eating my moms plants. Naturally, she started shooting. No more bunny.","12"
"I'm bored... Don't want to stay home tonight, but don't want to spend money  blah","10"
"I WILL CRY!!!!!!!!    I can't believe that I lost the chat!!!","1"
"I should be paying my bills and not playing on here.","10"
"my hair hurts","10"
"Poor Little Hollie Steel...I really did feel for her!!  #bgt","9"
"Food @ Cheesecake Factory w/ Travis. He lost his passport btwn SD and LV.","4"
"Oh and thank alllll of you who put me in ur Follow Friday!!  to all of my new followers I usually do it, but today...I'm just too tired!","10"
"So tired of driving, I really could use a chauffeur","9"
"@RQKidd Hey I texted you but you never responded. We stopped at a friend's &amp; ended up staying.","3"
"@owenong looks good ... making me hungry but boy stll asleep","9"
"i just saw a baby dove fall from a tree, break its neck and die  i tried to save it and couldnt. what a cruel world","12"
"wants to go home!","9"
"@tymrichardson the movie Tym... So sad, I was crying non-stop.","1"
"@ the Eldorado house, goodbye Aliante house. *Memories made, memories fade!","10"
"Waiting for my turn on wii fit gym closed","4"
"@eddyhendergrass that sounds like the scariest zombie dream ever.","12"
"I dont like things getting confused. Seems to be happening alot lately","4"
"Hey had some fun with friends !!!!!Now cleaning","7"
"Guys (@cotravelgirl @elaineellis @debindenver @joshclauss @pugofwar) I know! My ability to read time telling devices failed!","10"
"so yeah...i guess i dont get company this weekend  so who wants to come hang out?","10"
"Forced to eat red hotdogs coz I'm starving and there's nothing else for breakfast. Ick.","9"
"Sorry that your tummy hurts deathbyhistory  i got a tattoo like half an hour ago!","10"
"@karenhanson that plain sux. kinda like cheers goin off the air.","10"
"@Kat_KittyKat  so now im bored..untill i go out","10"
"@AmberHope ME","10"
"@caroldn I feel like a piece of garbage!  See: http://bbltwt.com/nqgp3","4"
"@saramcdonald23 soooo jelous of you right now","9"
"soooo bored it aint funny.","10"
"Is dying my hair back to pink. I missed being a cupcake. And I miss my Sherry and Melanie","9"
"i have a headache","1"
"@iAlejandro: unfortunately not.  I have to take it to a repair shop or replace it.","10"
"today has me feelin' like crap","10"
"thanks to the forever 21 curse that makes you spend 3 hours there everytime you go in, i couldnt go tanning today","4"
"You know when your FAT when someone points it out.  ugh...what an aweful day... I feel like breaking down.","10"
"ugh im crying again  writing a rant about it on tumblr.","1"
"@h2osarah I really wish I could","9"
"@AnastasiaEsper Aren't we though? lol He's at work now and I miss him  blah Wut cha up to?","9"
"@mofranco sorry mo. we thought that u have to work tomorrow  we go to the casino together too :?)","9"
"My friend ..has cancelled on me for tomorrow, Now i have nothing to do...this makes me sad...  xxxxxx","1"
"sad.. Daniel is leaving Florida now.. just gave him a big hug","9"
"@KyleWade05 so glad i did not say hi to last night... i dont want the flu... but sry if you really do have it","11"
"@sunmess she was performing at the lifeball in vienna this year but unfortunately i didn't get the chance to see her.","3"
"@goopmop i dont want you to go to india","4"
"Going out to Miranda shopping centre to spend time with the family, before going away for 2 weeks to Malaysia. Gonna miss them!","9"
"@SamsaTSP  Nintendo is the cause, but no news when it's coming out","3"
"@dopequrlbree Awww  You'll Be Fine...","9"
"at home sick","10"
"I left a chocolate egg sitting in my office, and now it's calling my name......................","10"
"finds the hardest thing about being a Christian is to put God as first in his life.  I need help..","10"
"is sad yo hear about Ashleycat","1"
"ok... twitter I almost pass out because of you!! bastard    :'(","1"
"@srcasm  I need to come spend some time on your roof - I miss you &amp; @beyondreality    double date in a couple of weeks?","9"
"i'm going to kill myself T_T . i wasted hundreds of download and realised i got the wrong one","4"
"@funkylovin ah mine is never home before 8   I handed off the kids and grabbed the bottle of malibu and a coke..momma getting drinky :para","9"
"I am sad that my kids were ungrateful today","1"
"SATS  what the its just around the corner.","3"
"@bgoldy and sitting in traffic trying to escape campus is feeling just as hellish","10"
"my guinea pig died today","1"
"i got over the crush issue but now tomorrow my friend is going to india for the whole summer  im back to being sad.","10"
"I cried...","1"
"feel dpressed","1"
"@Cadistra   when do you find out?","11"
"Also I popped the phone open and got all that goddamn dust out, but I wore out a clip on the camera panel so I had to glue it shut","10"
"@katabolickatie not on my tv !    im watching a that 70's show marathon !","3"
"@babymakes7 no.  I lost the link you sent when I had to pull my battery.","10"
"@shawnsafaridon lol, i've done that one b4  i'm a victim 2 that! lol","9"
"@Hameed_Hemmat she's mad coz she purposely let you step on her foot, n thought you would give her a kiss to compensate, but you didn't","12"
"my stomach hurts","10"
"is Jay Leno's last show tonight","9"
"Mosque and mini-golf! haha I tied for 1st. It looks like the Yankees aren't playing tonight   but I'll just play Fifa! ~Zade~","9"
"@toywatch I didnt win  but I will continue to try keep giving away those fabulous watches cant wait to win1","9"
"@rowlikewow i think i hate you.  i didnt really want to but you make it hard for me to like you what with the cake and concert on the  ...","12"
"i've become one of those pathetic girls that feel lonely without their boyfriends hahaha i miss josey already!!","9"
"Just put all the original art for my comics into an album.  Its really nice, except it shows how much I liked to cut corners to finish.","11"
"@yoyonb87 yep, so I damn it.","9"
"i want to go out tonight, but i ain't go no money and no one to go with   any takers???","10"
"rainy season-- here it comes!","3"
"i miss my brother.  12 more days till he gets bac to tennessee. he said he was singing &quot;find my way bac to tennessee&quot; today. haha.","12"
"@Laurie_J We're in the same boat.","9"
"@thatitaliangirl oh yeah","3"
"@TheNewBradie my tvs not working  i wanna watch vhits :'(","10"
"@erinmusicluver  i thought you liked the name","9"
"@cityofedmonton - the service on the west end of #yeg is a joke after 6pm. And the 2 and 150 been late doesn't help.  #yegtransit #fail","11"
"sadd..  last night in fl.. going back to AR tomorrow","1"
"@coachreggie  She doesn't need a darn (watching my language) thing but that never stops her  &amp;   I mapped u. U live in the boonies :-o","10"
"Awwww poor biggie...he puked on me in the car. Even though I had the air conditioning on FULL blast...I think it was the heat  He' ok now","9"
"@pleazurs Woot freaking hoo, tho Mad World isn't doing well on the iTunes top #100 chart.","4"
"i totally do not know how ticketless travel works","5"
"I'm a sad panda, hulu doesn't have the elephant show   no Skinnamarinkydinkydink sing alongs for me.","1"
"Unfortunately these heffas decided to take an impromptu mall trip without telling me","4"
"@Rosie_G_Yo oh I wuld go w/ you..... im takn off to class right now. boo","9"
"@MomofCandE Miss you","6"
"@Vonnieee I found a link on WWE.com  http://www.wwe.com/inside/industrynews/kennedyreleased stinks!","9"
"@suncito hi there! got off comp. early last nite.  saw u weren't feeling well..   hope u r better!!","6"
"lost at home depot  http://yfrog.com/13ti6j","4"
"@bhans  Bring me food before you go please.","9"
"I cant believe i blew off that cute guy and his friend who were selling us concert tickets  FML","9"
"@Candyland3 thats terrible.","9"
"@UndressJess Wish could, but riding a tour from Chicago back to Iowa.","3"
"Jus sittn here thinkin....wow yo my boy is really gone! Smh yo! Its bout to be 3 weeks on Sunday!  R.I.P VON","12"
"Having a bad day/week","4"
"@justdaydreams Lol rite! I'm scared now  lol","9"
"@RWPhoto Sadly I think I know exactly were you put it--in the expired drawer   Those things have a life span of less than two years","4"
"Am now a member of International Thespian Society Troupe #6492!! Now if I can only make my family stop fighting....sigh","9"
"Literally laid in bed all day. Major headache","4"
"@Lea_Ada_Franco I am working again!  Woo hoo!  Alas, I was unable to obtain an Elita-1 for your daughter.  It's $80!","9"
"Circus was fun - I don't have any hope of getting out of the parking lot - haven't moved in 10 min","7"
"Going to bed in a bit. Need to revise 2moro.","10"
"@morganedgar1307 Ugh, not yeeet!  It's like, in a week, too... =/ I'll keep trying!!","10"
"why did I get airbrushed nude, if soon as i put my dress on it messed it up a little...eerrrr","10"
"@imreallywildin u callin me grimmy","4"
"the good thing of having a fever is feeling cold, especially in such hot weather. I think I'm hallucinating lol  .","5"
"Missing nathan and the bccg already. And my best friends that tried to visit me   Heading back tomorrow afternoon.","4"
"@TheNewBradie is that teh part where hes liek feeling the girl. i feel sooo soooory for her","10"
"juicystar007 kicked me out of blogtv cuz i really wanted her to call me.","11"
"I miss nicc today.","9"
"re-dyed the hair, early start tomorrow heading down to londons clothes show, great place to be when i feel fat.   bright side = motivation","11"
"no more brother for 2 weeks.....","10"
"plus.. janessa hurt my feelings","4"
"@melissa_hope why?","10"
"@sfitzpatrick924 bahah sadly I am not","1"
"Why must Jay Leno leave his own show","3"
"@cassapel Damn, I got all excited for nothing  hahaha","7"
"tomorrow valeria's lunch!!! going to get my hair done but im arraving late   got my cousins babtizm or whatever you spell it","4"
"You know funny thing about everyone packing for E3 is that I am packing to go to mexico... not E3","10"
"Justin is SO warm! It makes me worry when they have a high fever and I go to sleep.","4"
"Always I listen that song I start crying, It makes me remember moments with my friends at primary school","9"
"@atomix I just see the video: &quot;All your base are belong to us..&quot;  What�s going on??!","6"
"@mlpband my heart just broke a little ... and by a little i mean a lot","9"
"My moms Season 3 of Weeds got burnt up in a family friends mobile home.","10"
"@Marcina @bifnaked bif doesn't come down far enough south for me","10"
